customer_id,last_purchase,first_purchase,frequency,monetary,total_revenue,total_items,recency,customer_tenure_days,velocity_decay_ratio,category_hhi,spend_cv,country_count,primary_country,avg_items_per_order,return_rate,cancellation_rate
16004,2010-08-22 11:48:00,2010-01-25 13:56:00,5,23.848777777777777,2146.39,1076,475,208,0.717037037037037,0.2832098765432099,0.5108822353699138,1,United Kingdom,215.2,0.0,0.0
16005,2011-11-27 13:47:00,2010-09-15 13:21:00,10,4.7481481481481485,2435.8,1308,12,438,5.676923076923077,0.1967746961078242,1.1612553425248426,1,United Kingdom,130.8,9.574683006182372e-07,1.8646975460580295e-05
16006,2011-05-12 13:12:00,2010-11-17 12:03:00,2,4.233780487804879,347.17,211,211,176,1.0,0.2882212968471147,1.0821662633677993,1,United Kingdom,105.5,0.0,0.0
16007,2011-10-23 11:05:00,2010-06-14 13:18:00,7,4.617327327327327,3075.14,2643,48,495,0.5076733174892684,0.17983298613929247,0.9569964662454425,1,United Kingdom,377.57142857142856,0.0,0.0
16008,2011-11-16 10:32:00,2010-03-19 11:07:00,15,21.19736220472441,5384.13,3273,24,606,1.9645081678223058,0.18206336412672822,0.6843249391173356,1,United Kingdom,218.2,0.0,0.0
16009,2011-11-17 16:51:00,2011-07-03 11:26:00,4,11.030111111111111,992.71,378,22,137,1.0,0.2933333333333334,0.9872662857372607,1,United Kingdom,94.5,0.0,0.0
16010,2011-04-08 10:14:00,2010-10-24 10:54:00,11,5.766086956521739,1724.06,931,246,165,5.1923076923076925,0.3012158700685675,1.024449856395965,1,United Kingdom,84.63636363636364,9.574683006182372e-07,1.8646975460580295e-05
16011,2011-12-01 16:31:00,2009-12-01 12:02:00,29,12.948810572687226,5878.76,3469,8,730,0.9547916516212898,0.2822682373032661,0.8030974045951612,1,United Kingdom,119.62068965517241,1.9149366012364744e-06,1.8646975460580295e-05
16012,2011-11-04 13:25:00,2010-06-28 11:39:00,5,12.405767634854772,2989.79,1766,35,494,2.8515625,0.29057695287615576,1.110068314015592,1,United Kingdom,353.2,0.0,0.0
16013,2011-12-06 10:36:00,2009-12-08 10:24:00,84,261.12018181818183,57446.44,25952,4,728,0.4183838383838384,0.2350826446280992,1.133638923366886,1,United Kingdom,308.95238095238096,2.9681517319165355e-05,0.00018646975460580293
16014,2011-11-02 12:04:00,2010-01-31 12:43:00,5,3.884089347079038,1130.27,478,38,639,1.3717472118959109,0.278799258393264,0.8981851074511648,1,United Kingdom,95.6,2.872404901854712e-06,1.8646975460580295e-05
16015,2011-12-06 10:58:00,2011-10-21 12:56:00,3,3.895580110497238,705.1,908,4,45,1.0,0.22377216812673606,1.7347910440595697,1,United Kingdom,302.6666666666667,1.9149366012364744e-06,1.8646975460580295e-05
16016,2011-12-06 14:35:00,2010-11-02 13:27:00,11,6.633350785340315,2533.94,1059,3,399,10.53279950723745,0.23783613387790906,0.8836424261021193,1,United Kingdom,96.27272727272727,4.787341503091187e-06,5.594092638174088e-05
16017,2011-10-23 12:56:00,2010-01-05 12:06:00,5,11.861297709923663,1553.83,640,47,656,1.2947368421052632,0.21519724957753045,0.7578914800305604,1,United Kingdom,128.0,0.0,0.0
16018,2011-10-31 14:13:00,2009-12-07 13:57:00,4,12.466607142857143,698.13,503,39,693,1.0216836734693877,0.253188775510204,1.1996782304205906,1,United Kingdom,125.75,0.0,0.0
16019,2011-10-24 11:51:00,2009-12-14 14:12:00,27,43.12555555555555,17465.85,6976,47,678,1.1907894736842106,0.19561042524005487,1.0930198608478128,1,United Kingdom,258.3703703703704,1.436202450927356e-05,0.00014917580368464236
16020,2011-11-23 11:18:00,2011-10-05 13:54:00,3,18.500217391304346,851.01,487,17,48,1.0,0.40642722117202273,0.7238150719632525,1,United Kingdom,162.33333333333334,0.0,0.0
16021,2010-11-09 14:48:00,2010-06-13 11:05:00,2,3.670689655172414,532.25,297,395,149,0.0,0.252794292508918,1.0423853568226191,1,United Kingdom,148.5,0.0,0.0
16022,2011-03-24 13:16:00,2011-03-24 13:16:00,1,8.266842105263157,628.28,261,260,0,1.0,0.2936288088642659,0.8544613984770519,1,United Kingdom,261.0,0.0,0.0
16023,2011-10-24 16:34:00,2011-03-18 13:32:00,3,7.126831683168317,719.81,358,46,220,1.972972972972973,0.26615037741397907,0.7331526570027148,1,United Kingdom,119.33333333333333,0.0,0.0
16024,2011-11-27 13:26:00,2010-10-24 11:40:00,3,5.701428571428572,478.92,485,12,399,0.0,0.23299319727891155,3.2749035673147215,1,United Kingdom,161.66666666666666,0.0,0.0
16025,2011-11-10 11:45:00,2011-11-10 11:45:00,1,15.702142857142857,439.65999999999997,338,30,0,1.0,0.32397959183673464,0.24275146280709178,1,United Kingdom,338.0,0.0,0.0
16026,2011-10-27 13:53:00,2011-10-27 13:53:00,1,7.3778125,236.09,243,43,0,1.0,0.380859375,0.42681161336647105,1,United Kingdom,243.0,0.0,0.0
16027,2011-09-09 10:47:00,2010-01-08 13:21:00,15,58.524571428571434,2048.36,2099,92,608,1.5751072961373394,0.27836734693877546,0.6410710699773519,1,United Kingdom,139.93333333333334,2.872404901854712e-06,5.594092638174088e-05
16028,2010-04-23 11:45:00,2010-04-23 11:45:00,1,16.44,82.2,18,596,0,1.0,0.6800000000000002,0.16449245164540197,1,United Kingdom,18.0,0.0,0.0
16029,2011-11-01 10:27:00,2009-12-08 11:23:00,106,298.6031151832461,114066.39,56485,39,692,0.63100726732828,0.23028425755872922,1.1459875554482377,1,United Kingdom,532.877358490566,3.542632712287478e-05,0.0003356455582904453
16030,2011-02-03 11:28:00,2011-02-03 11:28:00,1,11.422068965517242,331.24,283,310,0,1.0,0.2009512485136742,0.5243436831881215,1,United Kingdom,283.0,0.0,0.0
16031,2011-09-08 13:07:00,2011-04-06 14:23:00,2,5.489400000000001,548.94,423,92,154,0.0,0.23379999999999992,1.0516685910494663,1,United Kingdom,211.5,0.0,0.0
16032,2010-09-09 18:00:00,2010-07-04 13:31:00,6,9.294575471698113,1970.45,1480,456,67,15.106132075471697,0.18845674617301528,0.7236781313845395,1,United Kingdom,246.66666666666666,0.0,0.0
16033,2011-12-04 12:44:00,2010-08-11 16:44:00,27,7.729051355206847,10836.13,4288,6,479,0.5008921568177752,0.26882322176796536,1.0630379025321048,1,United Kingdom,158.8148148148148,1.6276961110510034e-05,0.00016782277914522266
16034,2011-05-27 16:17:00,2010-10-26 13:00:00,6,16.293333333333333,928.72,597,196,213,14.142857142857142,0.24592182209910737,1.1261298231666395,1,United Kingdom,99.5,9.574683006182372e-07,1.8646975460580295e-05
16035,2010-05-28 15:09:00,2010-05-28 15:09:00,1,10.368095238095238,217.73,33,560,0,1.0,0.28798185941043075,0.6080512363514197,1,United Kingdom,33.0,0.0,0.0
16036,2011-09-13 14:53:00,2010-03-29 14:47:00,4,18.263142857142856,2556.84,1369,87,533,1.6897959183673468,0.15448979591836734,0.81636336109323,1,United Kingdom,342.25,0.0,0.0
16037,2011-03-15 09:13:00,2010-03-01 12:31:00,5,21.258309859154927,1509.34,766,270,378,0.3055555555555556,0.4298750247966674,1.043053431012412,1,United Kingdom,153.2,1.9149366012364744e-06,3.729395092116059e-05
16038,2011-12-02 12:40:00,2011-05-22 11:29:00,3,18.145384615384618,471.78000000000003,244,8,194,1.0,0.18639053254437868,0.42686690642043745,1,United Kingdom,81.33333333333333,1.9149366012364744e-06,1.8646975460580295e-05
16039,2010-10-12 10:44:00,2010-03-21 15:17:00,2,14.2625,456.4,409,424,204,0.0,0.404296875,0.5099863210950154,1,United Kingdom,204.5,9.574683006182372e-07,1.8646975460580295e-05
16040,2011-10-05 13:47:00,2010-04-09 10:12:00,7,19.3352,2416.9,1185,65,544,0.5958702064896756,0.25747200000000003,0.41475453121510825,1,United Kingdom,169.28571428571428,2.872404901854712e-06,1.8646975460580295e-05
16041,2011-11-09 12:25:00,2011-07-21 16:27:00,3,527.7333333333333,3166.4,1584,31,110,1.0,0.3888888888888889,0.5623002173745577,1,United Kingdom,528.0,0.0,0.0
16042,2011-11-17 17:50:00,2010-09-12 12:00:00,8,17.424,2265.12,1442,22,431,0.24329159212880144,0.6216568047337278,0.34753467427884777,1,United Kingdom,180.25,1.053215130680061e-05,5.594092638174088e-05
16043,2011-11-02 12:50:00,2010-08-15 11:26:00,8,25.4327397260274,1856.5900000000001,1011,38,444,1.7222222222222223,0.46819290673672354,0.5800090342389627,1,United Kingdom,126.375,0.0,0.0
16044,2010-09-30 18:12:00,2010-09-30 18:12:00,1,17.938947368421054,340.84000000000003,170,435,0,1.0,0.30193905817174505,0.24712956323748228,1,United Kingdom,170.0,0.0,0.0
16045,2011-08-12 12:41:00,2010-07-29 12:50:00,8,23.208986486486488,3434.9300000000003,2108,120,378,0.8053923488706098,0.3985573411249087,1.1560351865387926,1,United Kingdom,263.5,1.053215130680061e-05,1.8646975460580295e-05
16046,2010-05-26 13:18:00,2010-05-26 13:18:00,1,10.717272727272727,235.78,248,562,0,1.0,0.33057851239669417,0.5144417348843128,1,United Kingdom,248.0,0.0,0.0
16048,2010-12-01 15:28:00,2010-06-08 12:36:00,4,24.437045454545455,1075.23,569,373,176,0.1665649786455156,0.5609504132231405,0.5596488502231787,1,United Kingdom,142.25,1.9149366012364744e-06,3.729395092116059e-05
16049,2011-10-30 13:19:00,2010-07-11 13:53:00,6,3.7917764471057884,1899.68,1165,40,475,0.0774487471526196,0.24256875470615652,1.1295189511760622,1,United Kingdom,194.16666666666666,0.0,0.0
16050,2011-06-19 11:44:00,2010-11-03 15:55:00,3,14.319047619047618,300.7,388,174,227,12.294117647058822,0.20634920634920634,0.3290143208550677,1,United Kingdom,129.33333333333334,0.0,0.0
16051,2010-01-27 09:38:00,2010-01-27 09:38:00,1,15.703333333333333,188.44,80,682,0,1.0,0.4166666666666667,0.19297517606013478,1,United Kingdom,80.0,0.0,0.0
16052,2011-10-16 15:13:00,2011-10-16 15:13:00,1,10.648823529411764,362.06,282,54,0,1.0,0.2577854671280277,0.9242207351306182,1,United Kingdom,282.0,0.0,0.0
16053,2011-11-07 11:21:00,2010-04-08 11:11:00,6,18.736288659793814,3634.84,3067,33,578,1.9187881338102253,0.26533106600063766,0.8503157999926717,1,United Kingdom,511.1666666666667,2.872404901854712e-06,3.729395092116059e-05
16054,2011-07-17 13:08:00,2010-04-01 18:37:00,4,17.31049180327869,2111.88,791,145,471,0.0,0.2561139478634775,1.5805445146258756,1,United Kingdom,197.75,4.787341503091187e-06,5.594092638174088e-05
16055,2011-05-03 09:26:00,2011-05-03 09:26:00,1,16.85,134.8,22,221,0,1.0,0.3125,0.2681059163024051,1,United Kingdom,22.0,0.0,0.0
16056,2011-10-25 15:19:00,2011-10-25 15:19:00,1,9.777205882352941,664.85,347,45,0,1.0,0.20674740484429066,0.7619406973132661,1,United Kingdom,347.0,0.0,0.0
16057,2011-11-23 15:23:00,2010-01-07 17:11:00,10,17.682798165137616,3854.85,1691,16,684,0.6398585166353488,0.27219930982240553,0.2686660195512597,1,United Kingdom,169.1,4.500101012905715e-05,0.00013052882822406207
16058,2010-10-29 16:48:00,2010-10-29 16:48:00,1,31.35,62.7,18,406,0,1.0,1.0,0.6157580582581418,1,United Kingdom,18.0,0.0,0.0
16059,2011-10-05 09:56:00,2010-05-19 13:04:00,12,7.6250473933649285,3217.77,1509,66,503,1.76811670947073,0.2913456571056355,0.7500346441968013,1,United Kingdom,125.75,0.0,0.0
16060,2010-11-04 12:10:00,2010-08-02 15:26:00,3,22.58125,541.95,243,401,93,1.0,0.3194444444444444,0.5939425798580246,1,United Kingdom,81.0,0.0,0.0
16061,2010-10-04 15:29:00,2010-10-04 15:29:00,1,29.883333333333336,89.65,19,431,0,1.0,0.3333333333333333,0.8698994892858748,1,United Kingdom,19.0,1.9149366012364744e-06,3.729395092116059e-05
16062,2011-11-30 12:15:00,2010-06-21 13:32:00,8,15.478108108108108,2863.45,2035,10,526,3.9809523809523815,0.41849525200876553,0.989300864351192,1,United Kingdom,254.375,0.0,0.0
16063,2011-03-24 14:56:00,2011-03-24 14:55:00,1,14.57913043478261,335.32,262,260,0,1.0,0.7655954631379962,0.19970127303767174,1,United Kingdom,262.0,0.0,0.0
16064,2009-12-14 16:11:00,2009-12-14 16:11:00,1,6.166666666666667,111.0,56,725,0,1.0,0.17901234567901236,0.7850051773829426,1,United Kingdom,56.0,0.0,0.0
16065,2010-12-09 13:03:00,2010-09-02 13:27:00,8,5.502586605080831,2382.62,1447,365,97,0.6666666666666666,0.31762396727274655,1.1847502614470486,1,United Kingdom,180.875,1.9149366012364744e-06,3.729395092116059e-05
16066,2011-11-23 11:54:00,2011-08-07 14:33:00,5,14.920294117647058,1521.87,936,17,107,0.4052287581699346,0.40715109573241065,1.1507885027497295,1,United Kingdom,187.2,0.0,0.0
16067,2010-05-26 12:33:00,2010-02-02 18:01:00,3,46.510821917808215,3395.29,1279,563,112,1.0,0.15368737098892848,0.7624474171869109,1,United Kingdom,426.3333333333333,8.617214705564136e-06,5.594092638174088e-05
16068,2010-04-25 11:52:00,2010-04-25 11:52:00,1,3.152051282051282,122.93,52,594,0,1.0,0.3543721236028928,0.9271354325700951,1,United Kingdom,52.0,0.0,0.0
16069,2010-10-18 10:32:00,2010-10-18 10:32:00,1,18.308,457.7,138,418,0,1.0,0.5968000000000001,0.533183174360933,1,United Kingdom,138.0,0.0,0.0
16070,2011-11-17 15:50:00,2011-11-07 16:36:00,2,25.82272727272727,852.15,457,22,9,1.0,0.34986225895316797,1.0895873572646264,1,United Kingdom,228.5,0.0,0.0
16071,2011-10-26 11:14:00,2010-02-22 14:48:00,4,14.750684931506848,1076.8,697,45,610,20.75,0.17920810658660155,0.32627591559575775,1,United Kingdom,174.25,0.0,0.0
16072,2011-02-24 14:32:00,2010-06-08 16:47:00,4,7.785773381294964,4328.89,1611,288,260,1.1541666666666668,0.3013560374721805,1.113104049889809,1,United Kingdom,402.75,0.0,0.0
16073,2011-02-15 15:41:00,2011-02-15 15:41:00,1,122.39999999999999,122.39999999999999,48,297,0,1.0,1.0,0.0,1,United Kingdom,48.0,9.574683006182372e-07,1.8646975460580295e-05
16074,2010-11-14 13:19:00,2010-11-14 13:19:00,1,10.201923076923077,265.25,39,390,0,1.0,0.19526627218934914,0.4204312172609973,1,United Kingdom,39.0,0.0,0.0
16075,2010-07-25 11:31:00,2010-05-24 15:57:00,2,17.973902439024393,736.9300000000001,271,503,61,1.0,0.21832242712671032,0.2940051810264035,1,United Kingdom,135.5,9.574683006182372e-07,1.8646975460580295e-05
16076,2011-12-06 14:59:00,2011-05-15 12:31:00,10,17.323488372093024,2234.73,1435,3,205,0.7631578947368421,0.313622979388258,0.7113848724286633,1,United Kingdom,143.5,1.9149366012364744e-06,1.8646975460580295e-05
16077,2010-03-24 10:42:00,2010-03-24 10:42:00,1,287.55,2300.4,840,626,0,1.0,0.3125,1.8077753164579178,1,United Kingdom,840.0,9.574683006182372e-07,1.8646975460580295e-05
16078,2011-03-01 09:47:00,2010-02-08 13:29:00,2,9.307435897435898,362.99,200,284,385,1.0,0.22287968441814598,1.343583549180583,1,United Kingdom,100.0,0.0,0.0
16079,2011-11-23 12:48:00,2011-10-30 13:06:00,3,64.38095238095238,1352.0,864,17,23,1.0,0.4512471655328798,1.3345259917393453,1,United Kingdom,288.0,0.0,0.0
16080,2011-09-19 10:42:00,2010-09-15 14:19:00,4,20.085333333333335,602.5600000000001,298,82,368,1.0,0.2911111111111111,0.44998030063292943,1,United Kingdom,74.5,2.872404901854712e-06,3.729395092116059e-05
16081,2011-10-14 13:06:00,2010-02-03 12:46:00,8,11.178395989974938,4460.18,2244,56,618,0.48668280871670705,0.22112298289583604,0.9421044087937623,1,United Kingdom,280.5,0.0,0.0
16082,2010-02-07 15:16:00,2010-02-07 15:16:00,1,6.671875,106.75,39,670,0,1.0,0.171875,0.7195990907204891,1,United Kingdom,39.0,0.0,0.0
16083,2011-08-31 10:47:00,2010-11-16 11:53:00,4,33.11859154929578,2351.42,1514,101,287,1.0,0.2616544336441182,1.0889213373019184,1,United Kingdom,378.5,0.0,0.0
16084,2011-02-13 16:05:00,2011-02-13 16:05:00,1,11.47842105263158,436.18,216,299,0,1.0,0.36565096952908593,0.8258617866929235,1,United Kingdom,216.0,0.0,0.0
16085,2011-11-16 13:24:00,2010-01-20 14:03:00,12,6.222486631016043,2327.21,1381,23,664,1.9144858265108133,0.21670622551402674,0.8154415835427279,1,United Kingdom,115.08333333333333,1.9149366012364744e-06,1.8646975460580295e-05
16086,2011-10-11 13:09:00,2009-12-02 13:20:00,10,20.91233576642336,2864.9900000000002,1526,59,677,1.1607717041800643,0.23192498268421333,0.6405782553803289,1,United Kingdom,152.6,9.574683006182372e-07,1.8646975460580295e-05
16087,2010-11-15 16:44:00,2010-01-19 12:30:00,5,173.99200000000002,1739.92,664,389,300,19.066666666666666,0.44000000000000006,0.7662524286588283,1,United Kingdom,132.8,0.0,0.0
16088,2010-05-13 10:16:00,2010-04-27 10:56:00,2,239.5716666666667,1437.43,373,576,15,1.0,1.0,0.9819322218254852,1,United Kingdom,186.5,0.0,0.0
16089,2010-11-18 13:51:00,2010-07-18 15:51:00,2,5.4288,271.44,122,386,122,1.0,0.33039999999999997,0.7393330351439734,1,United Kingdom,61.0,0.0,0.0
16090,2010-03-25 13:05:00,2010-03-25 13:05:00,1,10.2955,205.91,65,624,0,1.0,0.16,0.8681270766161311,1,United Kingdom,65.0,0.0,0.0
16091,2011-07-08 08:45:00,2011-05-25 09:18:00,2,17.503333333333334,315.06,154,155,43,1.0,0.2160493827160494,0.2332539205431306,1,United Kingdom,77.0,0.0,0.0
16092,2011-08-17 10:46:00,2010-05-09 16:10:00,6,17.64377777777778,1587.94,1188,115,464,0.4164609053497943,0.23753086419753086,0.4576076215553017,1,United Kingdom,198.0,3.829873202472949e-06,7.458790184232118e-05
16093,2011-08-25 11:09:00,2011-08-25 11:09:00,1,17.0,17.0,20,107,0,1.0,1.0,0.0,1,United Kingdom,20.0,0.0,0.0
16094,2011-11-28 12:45:00,2010-04-16 14:00:00,11,18.854897959183674,3695.56,2020,12,590,1.8170166617371586,0.23625572678050813,0.5518763961989044,1,United Kingdom,183.63636363636363,1.436202450927356e-05,0.00014917580368464236
16095,2010-09-09 16:54:00,2010-09-09 16:54:00,1,14.901666666666667,447.05,265,456,0,1.0,0.34222222222222226,0.2563692186726347,1,United Kingdom,265.0,0.0,0.0
16096,2011-03-20 13:38:00,2010-03-04 15:44:00,4,24.01469696969697,1584.97,700,264,380,5.593073593073592,0.2309458218549128,1.501572287236676,1,United Kingdom,175.0,0.0,0.0
16097,2011-04-13 13:47:00,2011-04-13 13:47:00,1,18.505,185.04999999999998,87,240,0,1.0,0.52,0.25686413421792953,1,United Kingdom,87.0,0.0,0.0
16098,2011-09-13 09:59:00,2009-12-15 09:40:00,14,27.288957055214727,4448.1,2150,88,637,1.0487012987012987,0.3286913320034628,1.5479577342323698,1,United Kingdom,153.57142857142858,0.0,0.0
16099,2011-10-20 13:13:00,2010-03-03 11:13:00,7,22.8,1573.2,960,50,596,0.41766109785202865,0.3085486242386054,0.5929482923747733,1,United Kingdom,137.14285714285714,9.574683006182372e-07,1.8646975460580295e-05
16100,2010-09-03 11:39:00,2010-09-03 11:39:00,1,15.747027027027027,582.64,438,463,0,1.0,0.39079620160701245,0.2668059058017232,1,United Kingdom,438.0,0.0,0.0
16101,2011-09-30 10:18:00,2010-05-27 12:50:00,4,16.818541666666665,3229.16,1844,71,490,2.8509424603174605,0.24207899305555558,0.2951355615551046,1,United Kingdom,461.0,7.659746404945898e-06,5.594092638174088e-05
16102,2011-10-28 13:19:00,2011-08-03 12:50:00,3,32.31824561403509,1842.14,942,42,86,1.0,0.1966759002770083,0.7831418668026956,1,United Kingdom,314.0,0.0,0.0
16103,2011-12-02 14:16:00,2010-01-08 12:08:00,22,30.95855,6191.71,2639,7,693,2.2971844660194174,0.17845,0.8100773951050868,1,United Kingdom,119.95454545454545,6.702278104327661e-06,9.323487730290146e-05
16104,2011-10-09 10:23:00,2009-12-06 10:41:00,9,11.925364806866954,2778.61,1048,62,671,5.027027027027027,0.19169629206653277,1.0637911778862563,1,United Kingdom,116.44444444444444,8.617214705564136e-06,3.729395092116059e-05
16105,2011-04-05 10:13:00,2010-04-14 13:27:00,5,21.692636363636364,2386.19,2125,249,355,2.112662337662338,0.22462809917355375,1.020542868301946,1,United Kingdom,425.0,0.0,0.0
16106,2011-10-05 10:37:00,2011-10-05 10:37:00,1,18.063333333333333,108.38,74,66,0,1.0,0.3888888888888889,0.20153803415544172,1,United Kingdom,74.0,0.0,0.0
16107,2011-11-22 09:40:00,2011-06-09 18:42:00,7,103.36000000000001,3204.1600000000003,1176,18,165,1.0506329113924051,0.2382934443288241,0.7316423870799993,1,United Kingdom,168.0,0.0,0.0
16108,2011-09-16 11:48:00,2010-03-18 14:14:00,4,16.56237037037037,2235.92,1473,85,546,1.7806122448979593,0.25618655692729764,0.2999820879638589,1,United Kingdom,368.25,7.659746404945898e-06,7.458790184232118e-05
16109,2011-05-05 09:17:00,2010-01-10 10:37:00,3,30.305806451612902,939.48,1092,219,479,0.22820512820512823,0.1966701352757544,1.0255638006049153,1,United Kingdom,364.0,9.574683006182372e-07,1.8646975460580295e-05
16110,2011-10-25 14:35:00,2010-07-05 13:04:00,4,4.051826280623608,1819.27,902,45,477,0.8378378378378378,0.27627343118337705,0.8939895154503963,1,United Kingdom,225.5,0.0,0.0
16111,2010-10-07 19:51:00,2010-10-07 19:51:00,1,7.499733333333333,562.48,236,428,0,1.0,0.32515555555555553,1.057708116407876,1,United Kingdom,236.0,0.0,0.0
16112,2011-07-19 14:28:00,2011-01-05 11:47:00,4,12.233749999999999,195.73999999999998,574,143,195,32.9,0.28125,0.9544754463544455,1,United Kingdom,143.5,0.0,0.0
16113,2011-06-09 16:16:00,2011-06-09 16:16:00,1,5.379333333333333,161.38,176,183,0,1.0,0.2711111111111112,1.024127774978935,1,United Kingdom,176.0,0.0,0.0
16114,2011-06-22 10:13:00,2011-06-22 10:13:00,1,16.968750000000004,135.75000000000003,43,171,0,1.0,0.78125,0.13038406482613407,1,United Kingdom,43.0,0.0,0.0
16115,2011-11-30 11:32:00,2010-05-14 11:59:00,12,6.016682242990654,2575.14,1601,10,564,0.8085019508211596,0.2606668704690366,0.728762789164099,1,United Kingdom,133.41666666666666,0.0,0.0
16116,2011-05-12 12:01:00,2011-05-12 12:01:00,1,18.02294117647059,612.78,248,212,0,1.0,0.22491349480968859,0.473448901601908,1,United Kingdom,248.0,9.574683006182372e-07,1.8646975460580295e-05
16117,2011-06-03 11:42:00,2010-04-27 11:50:00,3,7.352808988764044,654.4,321,190,401,1.1216931216931216,0.21903800025249331,0.8189949702867694,1,United Kingdom,107.0,9.574683006182372e-07,1.8646975460580295e-05
16118,2010-02-25 09:40:00,2010-02-25 09:40:00,1,106.73780487804878,4376.25,2851,653,0,1.0,0.2575847709696609,0.6089023159821696,1,United Kingdom,2851.0,5.744809803709424e-06,7.458790184232118e-05
16119,2011-12-01 15:11:00,2009-12-16 11:56:00,8,31.86685185185185,1720.81,811,8,715,1.2808036794964899,0.37654320987654316,1.667324521100093,1,United Kingdom,101.375,0.0,0.0
16120,2011-10-11 14:22:00,2010-10-13 15:07:00,6,32.178,3056.91,2205,59,362,1.0,0.21861495844875345,1.076598307203215,1,United Kingdom,367.5,1.9149366012364744e-06,1.8646975460580295e-05
16121,2011-10-13 12:59:00,2010-05-23 10:52:00,5,4.114456824512534,1477.09,897,57,508,0.4514285714285714,0.2976001117309766,0.9680837832018165,1,United Kingdom,179.4,9.574683006182372e-07,1.8646975460580295e-05
16122,2011-09-27 15:34:00,2010-10-10 15:26:00,6,15.6459375,1001.34,1398,73,352,4.860452586206897,0.2626953125,0.9681985348270704,1,United Kingdom,233.0,0.0,0.0
16123,2011-10-19 09:18:00,2011-10-19 09:18:00,1,19.23625,307.78,170,52,0,1.0,0.421875,0.4561243726424761,1,United Kingdom,170.0,0.0,0.0
16124,2011-01-26 14:45:00,2009-12-07 10:33:00,4,21.615731707317074,1772.49,797,317,415,1.741692584711082,0.2956573468173706,0.454161793784482,1,United Kingdom,199.25,5.744809803709424e-06,3.729395092116059e-05
16125,2010-12-07 15:48:00,2009-12-14 15:38:00,14,15.241362126245846,4587.65,1944,367,358,1.9411764705882353,0.1838059182569729,0.773353405923871,1,United Kingdom,138.85714285714286,0.0,0.0
16126,2011-11-10 16:03:00,2009-12-02 13:34:00,15,38.24229765013055,14646.800000000001,6142,29,708,1.2653721682847896,0.3361329070346107,0.8513450383237613,1,United Kingdom,409.46666666666664,0.0,0.0
16127,2011-10-31 13:58:00,2009-12-13 12:19:00,2,10.684133333333333,801.31,391,39,687,0.0,0.1936,0.7464072217608648,1,United Kingdom,195.5,0.0,0.0
16128,2011-11-22 11:14:00,2010-07-16 16:30:00,11,20.88489010989011,3801.05,2445,18,493,2.760030667007411,0.3520106267359015,0.7307002258307741,1,United Kingdom,222.27272727272728,4.787341503091187e-06,5.594092638174088e-05
16129,2010-10-28 14:29:00,2010-07-20 12:32:00,3,14.542187499999999,1396.05,1261,407,100,0.27976190476190477,0.28710937499999994,1.1129409790460019,1,United Kingdom,420.3333333333333,0.0,0.0
16130,2010-10-13 15:14:00,2010-04-01 13:58:00,4,17.95418181818182,987.48,296,422,195,4.078947368421052,0.18148760330578514,0.7129172067391267,1,United Kingdom,74.0,0.0,0.0
16131,2011-10-19 11:53:00,2009-12-02 10:09:00,12,45.46767123287671,9957.42,4768,52,686,1.192926045016077,0.21198473759929942,0.7756656028691429,1,United Kingdom,397.3333333333333,5.744809803709424e-06,5.594092638174088e-05
16132,2010-06-13 13:49:00,2010-03-22 10:25:00,2,39.07058823529411,664.1999999999999,280,544,83,1.0,0.25951557093425603,0.7895160086283487,1,United Kingdom,140.0,0.0,0.0
16133,2011-12-06 11:24:00,2010-03-31 12:21:00,56,42.26518382352941,22992.260000000002,13653,4,614,0.5769594701151237,0.24891192690311417,1.1542656394097015,1,United Kingdom,243.80357142857142,3.7341263724111255e-05,0.00041023346013276644
16134,2011-11-18 10:05:00,2010-06-17 09:48:00,5,18.49431034482759,2145.34,1637,22,519,5.1387619443290395,0.23796076099881094,0.5843976798231115,1,United Kingdom,327.4,3.829873202472949e-06,3.729395092116059e-05
16135,2011-03-22 12:30:00,2010-05-05 09:35:00,2,21.011538461538464,819.45,395,263,321,0.0,0.3596318211702827,1.219680865764805,1,United Kingdom,197.5,0.0,0.0
16136,2011-10-11 09:10:00,2010-02-14 12:49:00,4,20.582608695652173,946.8,674,60,603,0.029481834425253126,0.36862003780718333,0.6437590925534242,1,United Kingdom,168.5,1.9149366012364744e-06,1.8646975460580295e-05
16137,2010-01-28 15:04:00,2010-01-28 15:04:00,1,15.096428571428572,422.7,210,680,0,1.0,0.22704081632653064,0.4119909292151182,1,United Kingdom,210.0,0.0,0.0
16138,2010-11-26 12:13:00,2010-04-28 09:51:00,3,24.604054054054053,910.35,774,379,212,0.0,0.24762600438276117,0.9437537003038938,1,United Kingdom,258.0,1.9149366012364744e-06,1.8646975460580295e-05
16139,2011-11-21 08:37:00,2009-12-03 13:51:00,5,19.493859649122808,1111.15,602,19,717,0.3541666666666667,0.3124038165589411,0.4355773171256217,1,United Kingdom,120.4,0.0,0.0
16140,2011-10-05 12:15:00,2010-09-24 12:03:00,3,21.938028169014085,1557.6000000000001,1376,66,376,4.357142857142857,0.42074985121999586,0.7820522389120419,1,United Kingdom,458.6666666666667,1.9149366012364744e-06,3.729395092116059e-05
16141,2011-09-12 13:11:00,2010-10-18 14:12:00,2,19.1188,955.94,410,88,328,0.0,0.3480000000000001,0.38557348140067427,1,United Kingdom,205.0,0.0,0.0
